WigleWifi-1.4,appRelease=1.58,model=LT26i,release=4.1.2,device=LT26i,display=6.2.B.0.200,board=MSM8660_SURF,brand=SEMC
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
00:27:19:c8:9c:a6,TP-LINK_C89CA6,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP-preauth][ESS],2014-01-28 08:50:13,8,-91,-34.59383444,-58.44525921,38.4000015258789,4,WIFI
d4:d1:84:19:88:b2,Wi-Fi Eire,[WEP][ESS],2014-01-28 08:50:13,1,-77,-34.59383444,-58.44525921,38.4000015258789,4,WIFI
00:1a:70:78:e0:48,linksys,[ESS],2014-01-28 08:50:13,6,-83,-34.59383444,-58.44525921,38.4000015258789,4,WIFI
74:ea:3a:db:a0:ee,CORALEY,[WPA2-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 08:50:28,4,-79,-34.59358661,-58.44536724,41.4000015258789,7,WIFI
e0:69:95:2b:f2:4f,OLIVER,[WPA-PSK-TKIP][ESS],2014-01-28 08:50:28,6,-83,-34.59358661,-58.44536724,41.4000015258789,7,WIFI
20:cf:30:78:36:c2,Telecentro-72a0,[WPA-PSK-TKIP][ESS],2014-01-28 08:50:28,11,-82,-34.59358661,-58.44536724,41.4000015258789,7,WIFI
e0:69:95:5f:44:c1,Telecentro-024a,[WPA-PSK-TKIP][ESS],2014-01-28 08:50:28,1,-86,-34.59358661,-58.44536724,41.4000015258789,7,WIFI
90:b1:34:57:e4:0b,Fibertel WiFi824,[WPA-PSK-TKIP][ESS],2014-01-28 08:50:28,6,-88,-34.59358661,-58.44536724,41.4000015258789,7,WIFI
00:25:9c:ce:e4:9a,Estudio,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 08:50:28,1,-91,-34.59358661,-58.44536724,41.4000015258789,7,WIFI
fc:8b:97:0b:60:d4,Diana-wifi,[WPA-PSK-TKIP][WPS][ESS],2014-01-28 08:50:44,4,-78,-34.59341874,-58.44565201,42.5,4,WIFI
e0:69:95:83:66:2c,Telecentro-e5da,[WPA-PSK-TKIP][ESS],2014-01-28 08:50:44,1,-79,-34.59341874,-58.44565201,42.5,4,WIFI
34:4b:50:3c:5c:fd,WiFi-Arnet-A813,[WPA-PSK-CCMP][ESS],2014-01-28 08:50:44,8,-80,-34.59341874,-58.44565201,42.5,4,WIFI
14:5b:d1:2d:f9:2b,Fibertel WiFi942,[WPA-PSK-TKIP][ESS],2014-01-28 08:50:44,11,-82,-34.59341874,-58.44565201,42.5,4,WIFI
f4:ec:38:c7:61:be,MichiMiau,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2014-01-28 08:50:44,9,-84,-34.59341874,-58.44565201,42.5,4,WIFI
38:4b:50:38:22:ef,WiFi-Arnet-9629,[WPA-PSK-CCMP][ESS],2014-01-28 08:50:44,11,-84,-34.59341874,-58.44565201,42.5,4,WIFI
64:70:02:9c:cb:f2,danuuu,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2014-01-28 08:50:44,1,-90,-34.59341874,-58.44565201,42.5,4,WIFI
30:39:f2:01:d4:79,ferrolan,[WEP][ESS],2014-01-28 08:50:44,1,-66,-34.59341874,-58.44565201,42.5,4,WIFI
c8:64:c7:83:3f:4c,La Casa del Aire,[WEP][ESS],2014-01-28 08:50:44,11,-76,-34.59341874,-58.44565201,42.5,4,WIFI
e0:69:95:5c:b4:22,Telecentro-25EE,[WPA-PSK-TKIP][ESS],2014-01-28 08:51:00,11,-77,-34.59341858,-58.44580782,43.5,4,WIFI
f8:1a:67:ed:aa:80,WeyHouse,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 08:51:00,11,-84,-34.59341858,-58.44580782,43.5,4,WIFI
20:e5:64:db:ce:da,Fibertel WiFi204,[WPA-PSK-TKIP][ESS],2014-01-28 08:51:00,11,-86,-34.59341858,-58.44580782,43.5,4,WIFI
70:54:d2:d9:3c:a3,Fibertel WiFi434,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],2014-01-28 08:51:00,1,-90,-34.59341858,-58.44580782,43.5,4,WIFI
30:39:f2:09:83:14,babykle,[WEP][ESS],2014-01-28 08:51:00,11,-85,-34.59341858,-58.44580782,43.5,4,WIFI
58:56:e8:f9:f8:6a,Fibertel WiFi575,[WPA-PSK-TKIP+CCMP][ESS],2014-01-28 08:51:15,11,-80,-34.5933746,-58.4459618,41.7999992370605,4,WIFI
38:60:77:a5:75:93,Telecentro-3C8E,[WPA-PSK-TKIP][ESS],2014-01-28 08:51:15,1,-83,-34.5933746,-58.4459618,41.7999992370605,4,WIFI
fc:f5:28:06:44:1f,Colombia Tierra querida ,[WPA2-PSK-CCMP][ESS],2014-01-28 08:51:15,1,-84,-34.5933746,-58.4459618,41.7999992370605,4,WIFI
c8:3a:35:12:77:58,Tenda,[WPA-PSK-CCMP][WPS][ESS],2014-01-28 08:51:15,6,-85,-34.5933746,-58.4459618,41.7999992370605,4,WIFI
74:88:8b:28:d6:f5,Tiene Virus,[WPA2-PSK-CCMP][ESS],2014-01-28 08:51:15,9,-86,-34.5933746,-58.4459618,41.7999992370605,4,WIFI
f8:1a:67:57:16:d8,Telecentro-16D8,[WPA-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 08:51:15,9,-86,-34.5933746,-58.4459618,41.7999992370605,4,WIFI
90:b1:34:4c:6c:c7,Fibertel WiFi245,[WPA-PSK-TKIP][ESS],2014-01-28 08:51:15,1,-86,-34.5933746,-58.4459618,41.7999992370605,4,WIFI
00:1c:10:33:c7:df,CMI,[WPA-PSK-TKIP][ESS],2014-01-28 08:51:31,6,-72,-34.59325519,-58.44601587,42.7999992370605,6,WIFI
00:26:5a:2b:ae:38,Knosos,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],2014-01-28 08:51:31,1,-76,-34.59325519,-58.44601587,42.7999992370605,6,WIFI
94:0c:6d:e8:f3:92,Congreso,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2014-01-28 08:51:31,4,-77,-34.59325519,-58.44601587,42.7999992370605,6,WIFI
00:25:9c:fc:82:d1,Mikki,[WPA-PSK-TKIP][WPA2-PSK-CCMP-preauth][WPS][ESS],2014-01-28 08:51:31,9,-78,-34.59325519,-58.44601587,42.7999992370605,6,WIFI
c8:d7:19:fb:1c:f4,Cisco59454,[WPA2-PSK-CCMP][WPS][ESS],2014-01-28 08:51:31,11,-81,-34.59325519,-58.44601587,42.7999992370605,6,WIFI
c0:c1:c0:4c:d5:f9,Cecilia,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 08:51:31,6,-81,-34.59325519,-58.44601587,42.7999992370605,6,WIFI
38:60:77:d7:bd:cd,mg,[WPA-PSK-TKIP][ESS],2014-01-28 08:51:31,11,-84,-34.59325519,-58.44601587,42.7999992370605,6,WIFI
00:21:29:d0:13:c1,Conexion 1,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 08:51:31,6,-85,-34.59325519,-58.44601587,42.7999992370605,6,WIFI
64:66:b3:76:ad:44,Tp-Patwin,[WPA-PSK-CCMP][WPS][ESS],2014-01-28 08:51:31,3,-87,-34.59325519,-58.44601587,42.7999992370605,6,WIFI
38:4b:50:38:7e:a5,WiFi-Arnet-ZPFk,[WEP][ESS],2014-01-28 08:51:31,6,-80,-34.59325519,-58.44601587,42.7999992370605,6,WIFI
00:02:2a:eb:10:b8,av&dv,[WEP][ESS],2014-01-28 08:51:31,11,-87,-34.59325519,-58.44601587,42.7999992370605,6,WIFI
00:18:e7:22:5e:73,Dick,[WPA-PSK-TKIP][ESS],2014-01-28 08:51:47,6,-76,-34.59299785,-58.44615419,47.2000007629395,5,WIFI
64:70:02:7f:90:ee,casa lito,[WPA2-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 08:51:47,6,-79,-34.59299785,-58.44615419,47.2000007629395,5,WIFI
90:b1:34:8c:da:8f,Fibertel WiFi 693*,[WPA-PSK-TKIP][ESS],2014-01-28 08:51:47,11,-82,-34.59299785,-58.44615419,47.2000007629395,5,WIFI
d4:d1:84:af:ef:bc,WiFi-Arnet-2687,[WPA-PSK-CCMP][ESS],2014-01-28 08:51:47,6,-83,-34.59299785,-58.44615419,47.2000007629395,5,WIFI
cc:7d:37:e0:ac:4f,Tillow,[WPA2-PSK-CCMP][ESS],2014-01-28 08:51:47,3,-92,-34.59299785,-58.44615419,47.2000007629395,5,WIFI
f4:ec:38:e6:88:1a,El latino,[WEP][ESS],2014-01-28 08:51:47,4,-85,-34.59299785,-58.44615419,47.2000007629395,5,WIFI
72234_83_2477925,AR Personal,HSDPA;ar,2014-01-28 08:51:47,0,-83,-34.59299785,-58.44615419,47.2000007629395,5,GSM
38:60:77:0b:ff:41,4db3bc,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:02,6,-86,-34.5928064,-58.44629066,50.2000007629395,7,WIFI
1c:14:48:aa:69:64,maria,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:02,11,-87,-34.5928064,-58.44629066,50.2000007629395,7,WIFI
00:8c:54:b0:e7:d2,Ser-Ca,[WPA-PSK-CCMP][ESS],2014-01-28 08:52:02,6,-88,-34.5928064,-58.44629066,50.2000007629395,7,WIFI
38:60:77:75:d6:3d,Telecentro-BETA,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:02,6,-90,-34.5928064,-58.44629066,50.2000007629395,7,WIFI
00:25:f1:84:92:13,Fibertel WiFi314,[WPA-PSK-TKIP+CCMP][ESS],2014-01-28 08:52:02,11,-93,-34.5928064,-58.44629066,50.2000007629395,7,WIFI
90:5e:04:87:a9:44,hector,[WPA-PSK-CCMP][ESS],2014-01-28 08:52:02,11,-93,-34.5928064,-58.44629066,50.2000007629395,7,WIFI
00:21:00:85:ac:e8,M RAMOS,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:02,1,-94,-34.5928064,-58.44629066,50.2000007629395,7,WIFI
90:f6:52:f0:56:24,AP-E-Atacama,[WEP][ESS],2014-01-28 08:52:02,7,-87,-34.5928064,-58.44629066,50.2000007629395,7,WIFI
f4:ec:38:e5:c1:5a,CALMADO,[WEP][ESS],2014-01-28 08:52:02,11,-87,-34.5928064,-58.44629066,50.2000007629395,7,WIFI
38:60:77:0c:09:81,Telecentro-c04c,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:18,6,-83,-34.59268628,-58.44646616,40.9000015258789,6,WIFI
8c:04:ff:ba:7d:bb,Tech_D0050968,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],2014-01-28 08:52:18,6,-84,-34.59268628,-58.44646616,40.9000015258789,6,WIFI
38:60:77:75:78:45,Telecentro-1240,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:18,11,-86,-34.59268628,-58.44646616,40.9000015258789,6,WIFI
38:60:77:a4:63:e9,Telecentro-45F6,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:18,6,-87,-34.59268628,-58.44646616,40.9000015258789,6,WIFI
20:cf:30:3f:a6:0a,Telecentro-EC0C,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:18,6,-88,-34.59268628,-58.44646616,40.9000015258789,6,WIFI
e0:cb:4e:44:b2:e9,GONZALEZ 2232,[WPA-PSK-CCMP][ESS],2014-01-28 08:52:18,11,-90,-34.59268628,-58.44646616,40.9000015258789,6,WIFI
38:60:77:10:66:11,Telecentro-d73c,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:18,1,-92,-34.59268628,-58.44646616,40.9000015258789,6,WIFI
54:e6:fc:ea:cb:68,RAPIDO,[WEP][ESS],2014-01-28 08:52:18,7,-87,-34.59268628,-58.44646616,40.9000015258789,6,WIFI
a4:52:6f:04:6a:04,San Mrtin,[WEP][ESS],2014-01-28 08:52:18,6,-93,-34.59268628,-58.44646616,40.9000015258789,6,WIFI
7c:bf:b1:ca:fb:5a,bodas**,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:34,11,-79,-34.59260835,-58.44667403,38.9000015258789,4,WIFI
cc:7d:37:f5:88:83,Fibertel WiFi135,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:34,6,-84,-34.59260835,-58.44667403,38.9000015258789,4,WIFI
90:f6:52:a1:68:da,Gabo,[WPA2-PSK-CCMP][ESS],2014-01-28 08:52:34,3,-84,-34.59260835,-58.44667403,38.9000015258789,4,WIFI
54:e6:fc:98:22:6e,TP-LINK_10moV,[WPA2-PSK-TKIP+CCMP-preauth][ESS],2014-01-28 08:52:34,6,-85,-34.59260835,-58.44667403,38.9000015258789,4,WIFI
00:25:f1:a1:a0:66,Fibertel WiFi694,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:34,6,-86,-34.59260835,-58.44667403,38.9000015258789,4,WIFI
b0:48:7a:dc:19:0a,AlexBsAs,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2014-01-28 08:52:34,4,-90,-34.59260835,-58.44667403,38.9000015258789,4,WIFI
f8:1a:67:57:4c:b8,Telecentro-4CB8,[WPA-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 08:52:34,9,-92,-34.59260835,-58.44667403,38.9000015258789,4,WIFI
00:40:0c:04:25:47,REMOTO ,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:34,9,-91,-34.59260835,-58.44667403,38.9000015258789,4,WIFI
00:27:19:15:e0:08,HUINENG,[WEP][ESS],2014-01-28 08:52:34,6,-82,-34.59260835,-58.44667403,38.9000015258789,4,WIFI
00:25:f1:d4:cc:77,FT-Home,[WEP][ESS],2014-01-28 08:52:34,11,-82,-34.59260835,-58.44667403,38.9000015258789,4,WIFI
72234_83_2433925,AR Personal,HSDPA;ar,2014-01-28 08:52:34,0,-83,-34.59260835,-58.44667403,38.9000015258789,4,GSM
14:5b:d1:2f:3c:7b,Fibertel WiFi156,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:49,1,-69,-34.59247946,-58.44666101,36.7000007629395,5,WIFI
8c:04:ff:7f:a7:d3,Telecentro-7DE8,[WPA2-PSK-TKIP+CCMP][ESS],2014-01-28 08:52:49,6,-74,-34.59247946,-58.44666101,36.7000007629395,5,WIFI
4c:72:b9:6f:cd:5c,Fibertel WiFi202,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:49,11,-75,-34.59247946,-58.44666101,36.7000007629395,5,WIFI
7c:bf:b1:54:c1:f3,ESPADA,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:49,1,-75,-34.59247946,-58.44666101,36.7000007629395,5,WIFI
38:60:77:a5:7a:1f,Telecentro-d690,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:49,11,-83,-34.59247946,-58.44666101,36.7000007629395,5,WIFI
e0:69:95:6a:3f:65,Telecentro-aab4,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:49,11,-84,-34.59247946,-58.44666101,36.7000007629395,5,WIFI
64:70:02:72:fa:fc,TP-LINK_72FAFC,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 08:52:49,1,-84,-34.59247946,-58.44666101,36.7000007629395,5,WIFI
00:27:19:c8:9c:a6,TP-LINK_C89CA6,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP-preauth][ESS],2014-01-28 08:52:49,8,-84,-34.59247946,-58.44666101,36.7000007629395,5,WIFI
e0:69:95:fe:b6:a5,Telecentro-720e,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:49,6,-85,-34.59247946,-58.44666101,36.7000007629395,5,WIFI
e8:40:f2:2d:e4:92,Telecentro-f4ce,[WPA-PSK-TKIP][ESS],2014-01-28 08:52:49,1,-85,-34.59247946,-58.44666101,36.7000007629395,5,WIFI
a4:7a:a4:90:a0:98,Fibertel WiFi447*,[WEP][ESS],2014-01-28 08:52:49,11,-85,-34.59247946,-58.44666101,36.7000007629395,5,WIFI
7c:bf:b1:55:fe:30,Fibertel WiFi144,[WPA-PSK-TKIP][ESS],2014-01-28 08:53:05,11,-76,-34.59227174,-58.44686377,35.4000015258789,4,WIFI
e0:69:95:4f:02:28,asihsyma,[WPA-PSK-TKIP][ESS],2014-01-28 08:53:05,1,-80,-34.59227174,-58.44686377,35.4000015258789,4,WIFI
e8:40:f2:31:f6:1d,tierranueva,[WPA-PSK-TKIP][ESS],2014-01-28 08:53:05,6,-84,-34.59227174,-58.44686377,35.4000015258789,4,WIFI
64:66:b3:71:10:ba,Rocki,[WPA2-PSK-CCMP][WPS][ESS],2014-01-28 08:53:05,6,-91,-34.59227174,-58.44686377,35.4000015258789,4,WIFI
00:21:91:2b:80:c9,Guitelosrl,[WPA2-PSK-CCMP][WPS][ESS],2014-01-28 08:53:05,6,-91,-34.59227174,-58.44686377,35.4000015258789,4,WIFI
8c:04:ff:7d:20:b0,Telecentro-389c,[WPA2-PSK-TKIP+CCMP][ESS],2014-01-28 08:53:05,11,-91,-34.59227174,-58.44686377,35.4000015258789,4,WIFI
38:60:77:88:29:92,CECILIA - WiFi,[WEP][ESS],2014-01-28 08:53:05,6,-88,-34.59227174,-58.44686377,35.4000015258789,4,WIFI
c8:64:c7:b1:04:f7,Claro MF23_B104F7,[ESS],2014-01-28 08:53:05,6,-85,-34.59227174,-58.44686377,35.4000015258789,4,WIFI
70:7e:43:48:20:cc,Motorola,[ESS],2014-01-28 08:53:05,11,-92,-34.59227174,-58.44686377,35.4000015258789,4,WIFI
8c:04:ff:7f:d1:fb,Telecentro-4488,[WPA2-PSK-TKIP+CCMP][ESS],2014-01-28 08:53:21,6,-75,-34.59213051,-58.44706905,38.5999984741211,4,WIFI
68:7f:74:fc:5c:42,linksys,[WPA-PSK-TKIP][WPA2-PSK-CCMP-preauth][WPS][ESS],2014-01-28 08:53:21,6,-78,-34.59213051,-58.44706905,38.5999984741211,4,WIFI
c8:3a:35:11:f9:e0,hernan,[WPA-PSK-CCMP][WPS][ESS],2014-01-28 08:53:21,11,-82,-34.59213051,-58.44706905,38.5999984741211,4,WIFI
e0:69:95:ee:ea:eb,Telecentro-7468,[WPA-PSK-TKIP][ESS],2014-01-28 08:53:21,1,-90,-34.59213051,-58.44706905,38.5999984741211,4,WIFI
38:60:77:a4:2f:b1,BA PILOT SHOP,[WPA-PSK-TKIP][ESS],2014-01-28 08:53:21,1,-91,-34.59213051,-58.44706905,38.5999984741211,4,WIFI
00:21:00:85:ac:e8,M RAMOS,[WPA-PSK-TKIP][ESS],2014-01-28 08:53:36,1,-90,-34.59202438,-58.4472919,44.2999992370605,4,WIFI
90:f6:52:f0:56:24,AP-E-Atacama,[WEP][ESS],2014-01-28 08:53:36,7,-91,-34.59202438,-58.4472919,44.2999992370605,4,WIFI
f8:d1:11:c4:6d:00,FOTOGRACIA,[WPA2-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 08:53:36,9,-74,-34.59202438,-58.4472919,44.2999992370605,4,WIFI
64:70:02:cb:ba:34,MP,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 08:53:36,4,-74,-34.59202438,-58.4472919,44.2999992370605,4,WIFI
64:70:02:7f:a1:c6,wifi 6165,[WPA2-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 08:53:36,1,-76,-34.59202438,-58.4472919,44.2999992370605,4,WIFI
38:60:77:75:f5:01,Telecentro-cb06,[WPA-PSK-TKIP][ESS],2014-01-28 08:53:36,11,-79,-34.59202438,-58.4472919,44.2999992370605,4,WIFI
fc:f5:28:06:44:1f,Colombia Tierra querida ,[WPA2-PSK-CCMP][ESS],2014-01-28 08:53:36,1,-85,-34.59202438,-58.4472919,44.2999992370605,4,WIFI
38:60:77:42:08:28,Telecentro-6af0,[WPA-PSK-TKIP][ESS],2014-01-28 08:53:36,1,-87,-34.59202438,-58.4472919,44.2999992370605,4,WIFI
00:25:9c:2d:a9:89,dante hnos,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 08:53:52,6,-68,-34.59191319,-58.44742211,44.2999992370605,4,WIFI
d4:d1:84:ac:4e:69,Gran Corrientes,[WPA-PSK-CCMP][ESS],2014-01-28 08:53:52,6,-77,-34.59191319,-58.44742211,44.2999992370605,4,WIFI
38:60:77:a5:6e:83,Telecentro-147c,[WPA-PSK-TKIP][ESS],2014-01-28 08:53:52,6,-81,-34.59191319,-58.44742211,44.2999992370605,4,WIFI
d4:ca:6d:98:f7:9e,Parque Los Andes,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2014-01-28 08:53:52,1,-85,-34.59191319,-58.44742211,44.2999992370605,4,WIFI
14:5b:d1:40:1b:b6,Fibertel WiFi507,[WPA-PSK-TKIP][ESS],2014-01-28 08:54:08,1,-90,-34.59185409,-58.44745516,43.2000007629395,4,WIFI
00:0b:85:7a:96:8f,R001,[WPA-EAP-TKIP][WPA2-EAP-CCMP][ESS],2014-01-28 08:54:19,11,-84,-34.59185399,-58.44745228,43.0999984741211,15,WIFI
00:0b:85:7a:96:8a,Admin-WiFi,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2014-01-28 08:54:19,11,-84,-34.59185399,-58.44745228,43.0999984741211,15,WIFI
00:0b:85:7a:96:8e,Subte-WiFi,[ESS],2014-01-28 08:54:19,11,-82,-34.59185399,-58.44745228,43.0999984741211,15,WIFI
b0:48:7a:aa:a2:50,cafedela_ciudad,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],2014-01-28 09:13:57,1,-71,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
00:e0:4c:a4:16:e3,Oficina,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2014-01-28 09:13:57,11,-74,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
1c:14:48:d4:aa:8f,artecatura,[WPA-PSK-TKIP][ESS],2014-01-28 09:13:57,6,-74,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
f4:ec:38:fd:b4:06,ALSARO,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][WPS][ESS],2014-01-28 09:13:57,9,-69,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
7c:05:07:9d:b5:3e,Fibertel WiFi704,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],2014-01-28 09:13:57,6,-80,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
68:7f:74:f6:f1:eb,Maverick,[WPA-PSK-TKIP][WPA2-PSK-CCMP-preauth][WPS][ESS],2014-01-28 09:13:57,6,-81,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
70:7e:43:48:93:6a,Celeste-Curia wifi,[WPA-PSK-CCMP][ESS],2014-01-28 09:13:57,11,-95,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
e8:40:f2:5a:94:f8,LUNITA 2,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],2014-01-28 09:13:57,1,-76,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
70:71:bc:d0:72:72,Josephinet,[WPA-PSK-TKIP][ESS],2014-01-28 09:13:57,6,-84,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
00:11:3b:11:c2:96,EstudioE2,[WPA-PSK-TKIP][ESS],2014-01-28 09:13:57,11,-87,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
00:21:29:ec:fb:fc,Herzer,[WPA-PSK-TKIP][ESS],2014-01-28 09:13:57,6,-88,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
6c:f0:49:aa:48:f5,Cartel,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],2014-01-28 09:13:57,6,-88,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
00:1a:2b:99:d8:b4,estudiobyc,[WPA2-PSK-TKIP+CCMP][ESS],2014-01-28 09:13:57,1,-91,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
40:4a:03:c8:14:7e,Inter2010,[WEP][ESS],2014-01-28 09:13:57,11,-75,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
00:15:ec:13:a5:0a,JuanCarlos,[WEP][ESS],2014-01-28 09:13:57,1,-80,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
00:e0:4c:f7:bb:33,Sistema,[WEP][ESS],2014-01-28 09:13:57,6,-85,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
00:e0:4c:81:b6:93,McDonaldsWIFI,[ESS],2014-01-28 09:13:57,1,-58,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
00:3a:99:98:14:30,McDonalds FREE,[ESS],2014-01-28 09:13:57,8,-65,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
70:7e:43:47:c9:0e,Fibertel_Prov,[ESS],2014-01-28 09:13:57,6,-77,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
00:40:f4:f6:a2:97,MacDonaldsWIFI,[ESS],2014-01-28 09:13:57,11,-81,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
1c:14:48:aa:8e:3f,Fibertel_Prov,[ESS],2014-01-28 09:13:57,11,-85,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
00:27:22:4a:42:b2,Panamericano Salones,[ESS],2014-01-28 09:13:57,1,-93,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
00:0d:97:09:1f:9d,6310_66_2.4,[WPA-PSK-TKIP+CCMP][ESS],2014-01-28 09:13:57,11,-68,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
70:7e:43:48:9d:ba,estudio alvarez jovino,[WPA-PSK-TKIP][ESS],2014-01-28 09:13:57,1,-80,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
dc:45:17:24:55:a4,chacarita juniors,[WPA-PSK-TKIP][ESS],2014-01-28 09:13:57,6,-80,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
00:25:f1:85:27:e2,LAISE,[WPA-PSK-TKIP][ESS],2014-01-28 09:13:57,1,-81,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
e4:83:99:81:dd:a8,Fibertel WiFi,[WPA-PSK-TKIP][ESS],2014-01-28 09:13:57,1,-83,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
e4:83:99:5e:ed:ae,Fibertel Wi-Fi,[WPA-PSK-TKIP][ESS],2014-01-28 09:13:57,11,-85,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
f8:27:c5:4e:93:d5,Speedy-4E93CC,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][ESS],2014-01-28 09:13:57,11,-93,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
e0:cb:4e:53:32:da,VALLE,[WEP][ESS],2014-01-28 09:13:57,11,-88,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
9c:2a:70:2b:a6:07,HP-Print-07-LaserJet 1102,[ESS],2014-01-28 09:13:57,6,-81,-34.60348044,-58.3806988,71.9000015258789,7,WIFI
72234_95_2019119,AR Personal,HSDPA;ar,2014-01-28 09:13:57,0,-71,-34.60348044,-58.3806988,71.9000015258789,7,GSM
00:0b:85:7a:96:8f,R001,[WPA-EAP-TKIP][WPA2-EAP-CCMP][ESS],1969-12-31 21:00:00,11,-63,-33.7183200466666,-63.4628637440002,0,6257.833984375,WIFI
00:0b:85:7a:96:8a,Admin-WiFi,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],1969-12-31 21:00:00,11,-64,-33.7190951433332,-63.4584135120002,0,6257.833984375,WIFI
